loan_amnt,term,int_rate,installment,grade,sub_grade,annual_inc,verification_status,issue_d,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,mort_acc,pub_rec_bankruptcies,issue_year,issue_month,credit_history_years,loan_status,default_flag,default_stage,cluster_id,risk_cluster
11125.0,36.0,12.85,374.05,B,B4,25960.0,Source Verified,2014-01-01,credit_card,34.22,2002-05-01,7.0,0.0,11998.0,63.1,0.0,0.0,2014,1,11.67,Fully Paid,0,non_default,2,low_risk
8525.0,36.0,22.45,327.57,E,E5,70000.0,Source Verified,2016-04-01,debt_consolidation,29.62,2003-05-01,15.0,0.0,34800.0,66.8,3.0,0.0,2016,4,12.92,Charged Off,1,default,1,high_risk
10000.0,36.0,18.55,364.29,D,D2,75000.0,Source Verified,2013-11-01,debt_consolidation,7.84,1995-03-01,9.0,1.0,1463.0,12.5,1.0,1.0,2013,11,18.67,Charged Off,1,default,1,high_risk
1950.0,36.0,16.55,69.09,D,D2,18000.0,Not Verified,2015-06-01,vacation,22.33,1993-10-01,21.0,1.0,1321.0,13.0,0.0,1.0,2015,6,21.66,Fully Paid,0,non_default,2,low_risk
6000.0,36.0,10.99,196.41,B,B2,35000.0,Not Verified,2014-02-01,debt_consolidation,21.29,1996-11-01,8.0,0.0,4634.0,76.0,2.0,0.0,2014,2,17.25,Fully Paid,0,non_default,2,low_risk
20425.0,36.0,11.55,674.03,B,B3,54000.0,Verified,2013-08-01,debt_consolidation,8.09,1981-09-01,5.0,0.0,10343.0,71.3,1.0,0.0,2013,8,31.92,Fully Paid,0,non_default,0,medium_risk
15000.0,36.0,10.64,488.53,B,B2,75000.0,Verified,2013-08-01,debt_consolidation,16.25,1999-01-01,8.0,0.0,25366.0,96.4,7.0,0.0,2013,8,14.58,Fully Paid,0,non_default,2,low_risk
25200.0,60.0,27.34,774.62,G,G1,60000.0,Source Verified,2016-03-01,other,13.8,1986-06-01,7.0,0.0,110823.0,26.3,4.0,0.0,2016,3,29.75,Fully Paid,0,non_default,0,medium_risk
12000.0,60.0,13.98,279.1,C,C3,75000.0,Source Verified,2014-06-01,debt_consolidation,4.91,1999-02-01,6.0,0.0,5208.0,26.3,0.0,0.0,2014,6,15.33,Fully Paid,0,non_default,2,low_risk
6000.0,36.0,15.88,210.59,C,C4,63000.0,Verified,2013-07-01,credit_card,33.16,2001-11-01,8.0,0.0,13753.0,83.9,4.0,0.0,2013,7,11.66,Fully Paid,0,non_default,2,low_risk
10000.0,36.0,14.3,343.24,C,C1,35000.0,Source Verified,2013-10-01,debt_consolidation,31.03,2001-09-01,8.0,0.0,11171.0,49.6,0.0,0.0,2013,10,12.08,Fully Paid,0,non_default,2,low_risk
6500.0,36.0,13.35,220.11,C,C2,41000.0,Source Verified,2014-07-01,debt_consolidation,14.37,1995-01-01,10.0,1.0,4087.0,38.6,2.0,1.0,2014,7,19.5,Fully Paid,0,non_default,2,low_risk
3500.0,36.0,7.89,109.5,A,A5,60000.0,Source Verified,2015-11-01,debt_consolidation,11.7,2006-08-01,11.0,0.0,13234.0,45.0,1.0,0.0,2015,11,9.25,Fully Paid,0,non_default,2,low_risk
4800.0,36.0,11.99,159.41,C,C1,124000.0,Source Verified,2016-01-01,other,9.43,2011-07-01,7.0,0.0,7735.0,60.9,0.0,0.0,2016,1,4.5,Fully Paid,0,non_default,2,low_risk
22400.0,60.0,14.31,524.82,C,C4,111000.0,Verified,2014-11-01,debt_consolidation,26.67,1995-07-01,14.0,0.0,34141.0,79.2,5.0,0.0,2014,11,19.34,Fully Paid,0,non_default,0,medium_risk
33400.0,60.0,18.99,866.24,D,D4,157500.0,Source Verified,2016-03-01,debt_consolidation,15.38,2000-11-01,8.0,0.0,39264.0,93.9,3.0,0.0,2016,3,15.33,Charged Off,1,default,0,medium_risk
10000.0,36.0,17.57,359.38,D,D2,65000.0,Source Verified,2014-03-01,debt_consolidation,12.59,1989-04-01,12.0,0.0,9116.0,47.7,1.0,0.0,2014,3,24.91,Fully Paid,0,non_default,2,low_risk
27950.0,60.0,22.45,779.12,E,E5,77000.0,Source Verified,2016-02-01,debt_consolidation,27.84,1989-11-01,9.0,1.0,5880.0,44.2,0.0,1.0,2016,2,26.25,Charged Off,1,default,1,high_risk
10050.0,36.0,20.31,375.09,D,D5,100000.0,Verified,2013-07-01,small_business,13.85,1999-12-01,3.0,1.0,8428.0,80.3,0.0,1.0,2013,7,13.58,Fully Paid,0,non_default,2,low_risk
25000.0,36.0,13.53,848.75,B,B5,105000.0,Verified,2014-01-01,debt_consolidation,27.78,1989-03-01,17.0,0.0,18831.0,56.0,1.0,0.0,2014,1,24.84,Fully Paid,0,non_default,0,medium_risk
10500.0,60.0,18.55,269.79,E,E2,75000.0,Verified,2015-09-01,debt_consolidation,9.23,2008-06-01,16.0,1.0,13753.0,53.5,2.0,1.0,2015,9,7.25,Fully Paid,0,non_default,2,low_risk
10000.0,36.0,10.74,326.16,B,B2,85000.0,Verified,2012-06-01,debt_consolidation,34.25,1994-09-01,17.0,0.0,34499.0,70.7,0.0,0.0,2012,6,17.75,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,11.14,656.11,B,B2,120000.0,Verified,2013-02-01,car,26.55,1996-08-01,14.0,0.0,31712.0,84.1,4.0,0.0,2013,2,16.5,Fully Paid,0,non_default,0,medium_risk
17600.0,60.0,13.33,403.44,C,C3,90000.0,Source Verified,2015-05-01,debt_consolidation,12.11,1983-05-01,17.0,0.0,20270.0,53.2,4.0,0.0,2015,5,32.0,Fully Paid,0,non_default,0,medium_risk
18000.0,60.0,19.52,472.1,E,E2,40000.0,Source Verified,2014-10-01,credit_card,30.03,1992-04-01,8.0,0.0,30478.0,80.2,2.0,0.0,2014,10,22.5,Fully Paid,0,non_default,2,low_risk
25000.0,36.0,8.9,793.84,A,A5,79000.0,Verified,2013-07-01,debt_consolidation,15.05,1992-04-01,12.0,0.0,36708.0,55.3,2.0,0.0,2013,7,21.25,Fully Paid,0,non_default,0,medium_risk
25000.0,36.0,8.9,793.84,A,A5,66000.0,Source Verified,2013-11-01,debt_consolidation,19.83,1990-04-01,11.0,0.0,24087.0,69.2,2.0,0.0,2013,11,23.59,Fully Paid,0,non_default,0,medium_risk
35000.0,36.0,14.65,1207.3,C,C5,100000.0,Verified,2015-07-01,home_improvement,18.32,2005-02-01,15.0,0.0,14471.0,47.3,0.0,0.0,2015,7,10.41,Fully Paid,0,non_default,0,medium_risk
6000.0,36.0,7.69,187.17,A,A4,40000.0,Not Verified,2014-06-01,credit_card,5.77,1996-10-01,10.0,0.0,3700.0,7.5,0.0,0.0,2014,6,17.66,Fully Paid,0,non_default,2,low_risk
8000.0,36.0,18.92,292.93,D,D4,43000.0,Verified,2014-02-01,debt_consolidation,28.19,2003-06-01,9.0,0.0,26555.0,83.8,0.0,0.0,2014,2,10.67,Fully Paid,0,non_default,2,low_risk
10000.0,36.0,18.49,363.99,D,D2,42000.0,Source Verified,2012-11-01,debt_consolidation,20.18,2006-12-01,17.0,0.0,9087.0,57.2,0.0,0.0,2012,11,5.92,Charged Off,1,default,1,high_risk
8000.0,60.0,18.39,204.85,E,E2,50000.0,Source Verified,2011-06-01,other,7.61,1993-08-01,9.0,1.0,12501.0,49.6,0.0,1.0,2011,6,17.83,Charged Off,1,default,1,high_risk
7575.0,36.0,18.54,275.92,E,E1,40000.0,Verified,2014-11-01,debt_consolidation,14.19,2005-09-01,6.0,1.0,3213.0,86.8,0.0,0.0,2014,11,9.17,Fully Paid,0,non_default,2,low_risk
12250.0,36.0,13.11,413.41,B,B4,48800.0,Verified,2013-03-01,debt_consolidation,26.9,1997-08-01,22.0,0.0,26064.0,68.1,2.0,0.0,2013,3,15.58,Fully Paid,0,non_default,2,low_risk
7550.0,36.0,23.99,296.17,F,F3,30000.0,Source Verified,2015-06-01,debt_consolidation,15.52,2010-07-01,7.0,0.0,9324.0,43.6,0.0,0.0,2015,6,4.92,Charged Off,1,default,1,high_risk
10200.0,36.0,16.99,363.61,D,D1,54000.0,Source Verified,2016-08-01,house,7.4,2002-07-01,9.0,0.0,8982.0,52.8,0.0,0.0,2016,8,14.09,Fully Paid,0,non_default,2,low_risk
16000.0,60.0,11.47,351.65,B,B5,68400.0,Verified,2016-03-01,debt_consolidation,18.11,2002-05-01,7.0,0.0,20008.0,92.2,0.0,0.0,2016,3,13.83,Fully Paid,0,non_default,2,low_risk
11625.0,60.0,17.57,292.49,D,D2,43000.0,Verified,2014-01-01,debt_consolidation,31.71,1994-05-01,8.0,0.0,8967.0,39.7,3.0,0.0,2014,1,19.67,Fully Paid,0,non_default,2,low_risk
4000.0,36.0,10.99,130.94,B,B2,42000.0,Not Verified,2014-01-01,credit_card,17.37,1995-10-01,7.0,1.0,3512.0,36.6,0.0,1.0,2014,1,18.25,Fully Paid,0,non_default,2,low_risk
16000.0,60.0,21.49,437.28,E,E3,60000.0,Not Verified,2012-08-01,small_business,25.76,2007-01-01,14.0,0.0,10881.0,58.8,1.0,0.0,2012,8,5.58,Charged Off,1,default,1,high_risk
35000.0,60.0,16.99,869.66,D,D1,90000.0,Verified,2014-01-01,debt_consolidation,16.33,1992-01-01,6.0,0.0,48361.0,68.7,2.0,0.0,2014,1,22.0,Fully Paid,0,non_default,0,medium_risk
1500.0,36.0,13.98,51.26,C,C3,44000.0,Not Verified,2014-07-01,other,21.58,1993-11-01,4.0,0.0,24718.0,98.9,2.0,0.0,2014,7,20.66,Fully Paid,0,non_default,2,low_risk
6000.0,60.0,22.74,168.25,G,G1,31200.0,Source Verified,2012-02-01,car,15.96,1994-12-01,4.0,0.0,5756.0,99.2,0.0,0.0,2012,2,17.17,Fully Paid,0,non_default,2,low_risk
9550.0,36.0,9.67,306.68,B,B1,56000.0,Not Verified,2014-02-01,credit_card,26.01,1993-03-01,9.0,0.0,19728.0,75.3,0.0,0.0,2014,2,20.92,Charged Off,1,default,1,high_risk
20000.0,36.0,14.65,689.89,C,C2,110000.0,Verified,2012-06-01,credit_card,20.07,1995-02-01,18.0,0.0,61496.0,70.4,4.0,0.0,2012,6,17.33,Fully Paid,0,non_default,0,medium_risk
8500.0,36.0,6.62,260.99,A,A2,40000.0,Verified,2012-11-01,debt_consolidation,24.76,2001-09-01,16.0,0.0,5051.0,32.2,0.0,0.0,2012,11,11.17,Fully Paid,0,non_default,2,low_risk
8800.0,36.0,6.62,270.2,A,A2,68000.0,Not Verified,2014-02-01,credit_card,18.58,1993-03-01,10.0,0.0,11556.0,56.9,1.0,0.0,2014,2,20.92,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,13.35,677.26,C,C2,110000.0,Verified,2014-10-01,credit_card,8.02,2011-07-01,12.0,0.0,11411.0,52.6,0.0,0.0,2014,10,3.25,Fully Paid,0,non_default,0,medium_risk
6000.0,36.0,15.31,208.91,C,C2,39000.0,Source Verified,2012-11-01,debt_consolidation,8.95,2005-11-01,15.0,0.0,6485.0,69.0,0.0,0.0,2012,11,7.0,Fully Paid,0,non_default,2,low_risk
13000.0,60.0,17.57,327.09,D,D2,55000.0,Not Verified,2014-04-01,debt_consolidation,32.89,1997-06-01,10.0,0.0,11307.0,79.6,6.0,0.0,2014,4,16.83,Fully Paid,0,non_default,2,low_risk
8400.0,36.0,11.55,277.2,B,B3,55000.0,Verified,2013-09-01,credit_card,19.61,2002-12-01,11.0,0.0,12492.0,62.8,1.0,0.0,2013,9,10.75,Fully Paid,0,non_default,2,low_risk
12000.0,36.0,9.17,382.55,B,B1,65000.0,Not Verified,2014-07-01,credit_card,16.94,2003-07-01,8.0,0.0,12556.0,73.9,1.0,0.0,2014,7,11.0,Charged Off,1,default,1,high_risk
15000.0,36.0,14.47,516.1,C,C2,150000.0,Not Verified,2014-01-01,debt_consolidation,5.46,2001-09-01,24.0,0.0,17531.0,52.4,2.0,0.0,2014,1,12.33,Charged Off,1,default,1,high_risk
24000.0,60.0,15.1,572.22,C,C2,104000.0,Verified,2013-09-01,debt_consolidation,14.81,1998-08-01,12.0,0.0,40396.0,59.6,2.0,0.0,2013,9,15.09,Fully Paid,0,non_default,0,medium_risk
17475.0,36.0,10.16,565.19,B,B1,44546.0,Verified,2012-10-01,other,33.81,2004-08-01,13.0,0.0,107.0,1.4,0.0,0.0,2012,10,8.17,Fully Paid,0,non_default,2,low_risk
21600.0,60.0,16.59,532.07,D,D1,55000.0,Source Verified,2014-05-01,debt_consolidation,10.91,2004-05-01,15.0,0.0,22029.0,46.1,0.0,0.0,2014,5,10.0,Charged Off,1,default,1,high_risk
18000.0,60.0,14.99,428.13,C,C5,45000.0,Verified,2014-09-01,home_improvement,5.89,1996-02-01,6.0,1.0,5884.0,39.0,7.0,1.0,2014,9,18.58,Fully Paid,0,non_default,2,low_risk
6500.0,36.0,7.9,203.39,A,A4,35373.0,Source Verified,2012-04-01,credit_card,14.87,1998-12-01,5.0,0.0,3542.0,36.9,0.0,0.0,2012,4,13.33,Fully Paid,0,non_default,2,low_risk
25000.0,60.0,19.72,658.46,D,D5,92000.0,Verified,2012-07-01,credit_card,28.31,1992-03-01,18.0,0.0,22692.0,79.3,0.0,0.0,2012,7,20.33,Charged Off,1,default,1,high_risk
15000.0,36.0,14.49,516.25,C,C4,41440.0,Not Verified,2014-08-01,debt_consolidation,13.96,2008-08-01,11.0,0.0,17224.0,53.0,0.0,0.0,2014,8,6.0,Fully Paid,0,non_default,2,low_risk
18000.0,60.0,17.27,449.97,C,C5,60000.0,Verified,2013-02-01,debt_consolidation,18.24,2007-03-01,11.0,0.0,9805.0,66.7,1.0,0.0,2013,2,5.92,Fully Paid,0,non_default,2,low_risk
12000.0,60.0,18.55,308.33,D,D2,151000.0,Verified,2013-10-01,debt_consolidation,9.56,2000-09-01,15.0,1.0,13787.0,38.7,1.0,1.0,2013,10,13.08,Fully Paid,0,non_default,0,medium_risk
15000.0,60.0,14.27,351.13,C,C2,44000.0,Verified,2011-10-01,debt_consolidation,16.5,1994-10-01,5.0,0.0,11733.0,48.7,0.0,0.0,2011,10,17.0,Fully Paid,0,non_default,2,low_risk
12225.0,60.0,24.99,358.75,F,F4,34000.0,Verified,2015-08-01,debt_consolidation,5.3,2003-12-01,5.0,0.0,6390.0,84.1,1.0,0.0,2015,8,11.67,Fully Paid,0,non_default,2,low_risk
8000.0,36.0,12.99,269.52,C,C2,33000.0,Verified,2015-01-01,debt_consolidation,17.75,2005-02-01,11.0,0.0,11419.0,75.1,0.0,0.0,2015,1,9.91,Charged Off,1,default,1,high_risk
8000.0,36.0,10.99,261.88,B,B4,51000.0,Not Verified,2015-06-01,home_improvement,8.33,2005-05-01,15.0,0.0,2775.0,11.3,4.0,0.0,2015,6,10.08,Fully Paid,0,non_default,2,low_risk
9000.0,36.0,7.9,281.62,A,A4,55000.0,Not Verified,2012-07-01,debt_consolidation,16.32,1992-11-01,15.0,0.0,11656.0,28.4,1.0,0.0,2012,7,19.66,Fully Paid,0,non_default,2,low_risk
33600.0,36.0,9.67,1078.98,B,B1,84495.56,Verified,2013-11-01,debt_consolidation,15.98,2002-03-01,8.0,0.0,39597.0,74.4,0.0,0.0,2013,11,11.67,Charged Off,1,default,1,high_risk
15000.0,60.0,11.53,330.12,B,B5,41748.0,Verified,2015-05-01,debt_consolidation,28.03,1986-04-01,10.0,1.0,1916.0,8.1,5.0,1.0,2015,5,29.08,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,8.9,635.07,A,A5,92000.0,Source Verified,2013-12-01,debt_consolidation,34.33,1994-01-01,12.0,0.0,27902.0,67.6,4.0,0.0,2013,12,19.92,Fully Paid,0,non_default,0,medium_risk
2800.0,36.0,19.72,103.66,D,D5,30000.0,Verified,2013-03-01,debt_consolidation,5.08,2002-02-01,2.0,0.0,1402.0,63.7,0.0,0.0,2013,3,11.08,Charged Off,1,default,1,high_risk
7500.0,36.0,8.67,237.35,B,B1,50280.0,Not Verified,2014-12-01,other,5.54,2001-03-01,7.0,0.0,7135.0,40.5,2.0,0.0,2014,12,13.75,Charged Off,1,default,1,high_risk
5000.0,36.0,13.33,169.27,C,C3,36000.0,Not Verified,2015-07-01,credit_card,20.1,1999-01-01,10.0,0.0,4677.0,28.0,1.0,0.0,2015,7,16.5,Charged Off,1,default,1,high_risk
12000.0,36.0,15.31,417.81,C,C2,60770.0,Not Verified,2012-09-01,debt_consolidation,26.34,1999-12-01,17.0,0.0,4640.0,40.7,0.0,0.0,2012,9,12.75,Charged Off,1,default,1,high_risk
35000.0,60.0,13.33,802.29,C,C3,100000.0,Verified,2015-04-01,home_improvement,14.83,1998-06-01,15.0,0.0,10146.0,24.3,1.0,0.0,2015,4,16.83,Charged Off,1,default,1,high_risk
18225.0,36.0,14.33,625.82,C,C1,55000.0,Not Verified,2013-01-01,debt_consolidation,22.89,2006-04-01,7.0,0.0,12055.0,67.3,0.0,0.0,2013,1,6.75,Fully Paid,0,non_default,2,low_risk
24000.0,36.0,6.49,735.47,A,A2,133100.0,Source Verified,2014-12-01,debt_consolidation,9.23,2004-10-01,15.0,0.0,17052.0,43.7,2.0,0.0,2014,12,10.17,Fully Paid,0,non_default,0,medium_risk
10000.0,36.0,9.99,322.63,B,B1,100000.0,Not Verified,2013-10-01,credit_card,8.48,1999-03-01,11.0,0.0,9452.0,28.3,0.0,0.0,2013,10,14.59,Fully Paid,0,non_default,2,low_risk
14000.0,36.0,7.62,436.26,A,A3,104000.0,Not Verified,2013-02-01,credit_card,8.3,2006-07-01,10.0,0.0,12904.0,79.2,5.0,0.0,2013,2,6.59,Fully Paid,0,non_default,2,low_risk
14050.0,36.0,10.49,456.6,B,B3,57829.0,Source Verified,2014-12-01,debt_consolidation,30.73,1999-12-01,20.0,0.0,13132.0,46.4,0.0,0.0,2014,12,15.0,Fully Paid,0,non_default,2,low_risk
6000.0,36.0,8.9,190.52,A,A5,60000.0,Source Verified,2013-12-01,debt_consolidation,13.9,1999-09-01,16.0,0.0,14278.0,39.1,1.0,0.0,2013,12,14.25,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,14.64,689.79,C,C3,73548.0,Verified,2014-05-01,debt_consolidation,14.24,1997-10-01,9.0,1.0,7110.0,58.8,0.0,1.0,2014,5,16.58,Fully Paid,0,non_default,0,medium_risk
34775.0,60.0,24.5,1010.53,F,F3,83000.0,Verified,2015-01-01,home_improvement,21.7,1997-06-01,5.0,0.0,11327.0,80.9,4.0,0.0,2015,1,17.59,Fully Paid,0,non_default,0,medium_risk
5000.0,36.0,18.25,181.39,D,D2,90000.0,Verified,2013-07-01,other,9.98,1994-03-01,20.0,0.0,22197.0,52.0,0.0,0.0,2013,7,19.33,Fully Paid,0,non_default,2,low_risk
9700.0,36.0,12.85,326.14,B,B4,30000.0,Verified,2014-01-01,debt_consolidation,18.69,2007-01-01,8.0,0.0,11795.0,76.6,0.0,0.0,2014,1,7.0,Fully Paid,0,non_default,2,low_risk
10000.0,36.0,12.12,332.72,B,B3,46000.0,Source Verified,2012-09-01,debt_consolidation,26.11,2003-11-01,13.0,0.0,12920.0,63.3,0.0,0.0,2012,9,8.84,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,9.99,645.25,B,B3,90000.0,Source Verified,2015-04-01,debt_consolidation,7.29,1999-03-01,10.0,0.0,9300.0,45.6,4.0,0.0,2015,4,16.08,Fully Paid,0,non_default,0,medium_risk
10000.0,36.0,9.99,322.63,B,B3,60000.0,Source Verified,2015-06-01,debt_consolidation,26.14,1997-02-01,14.0,1.0,5012.0,23.8,2.0,1.0,2015,6,18.33,Fully Paid,0,non_default,2,low_risk
4800.0,36.0,11.49,158.27,B,B5,85000.0,Source Verified,2016-11-01,debt_consolidation,2.05,1991-06-01,6.0,1.0,4988.0,27.1,1.0,1.0,2016,11,25.42,Fully Paid,0,non_default,2,low_risk
20000.0,36.0,10.75,652.41,B,B4,157500.0,Not Verified,2016-05-01,home_improvement,14.74,2001-12-01,14.0,2.0,9018.0,35.6,0.0,0.0,2016,5,14.41,Charged Off,1,default,0,medium_risk
22075.0,36.0,12.69,740.51,C,C2,48000.0,Not Verified,2015-07-01,credit_card,21.23,2001-01-01,13.0,0.0,21672.0,75.2,1.0,0.0,2015,7,14.49,Charged Off,1,default,1,high_risk
22000.0,60.0,13.49,506.11,C,C2,49000.0,Verified,2011-06-01,debt_consolidation,22.26,2001-04-01,10.0,0.0,15284.0,51.1,0.0,0.0,2011,6,10.17,Charged Off,1,default,1,high_risk
15000.0,36.0,17.77,540.56,D,D1,96000.0,Verified,2012-11-01,credit_card,12.98,1994-03-01,8.0,0.0,37513.0,86.4,0.0,0.0,2012,11,18.67,Fully Paid,0,non_default,0,medium_risk
28000.0,36.0,15.8,981.64,C,C3,100000.0,Source Verified,2013-02-01,small_business,0.88,1993-01-01,7.0,0.0,2982.0,27.9,5.0,0.0,2013,2,20.08,Charged Off,1,default,0,medium_risk
17000.0,60.0,17.27,424.97,C,C5,76000.0,Verified,2013-06-01,debt_consolidation,32.38,1994-03-01,15.0,0.0,17107.0,79.6,3.0,0.0,2013,6,19.25,Fully Paid,0,non_default,2,low_risk
20000.0,60.0,19.19,520.91,E,E3,64000.0,Source Verified,2015-08-01,credit_card,17.89,2001-08-01,20.0,1.0,6723.0,17.1,0.0,1.0,2015,8,14.0,Charged Off,1,default,1,high_risk
16000.0,60.0,18.49,410.58,D,D2,94837.0,Verified,2012-08-01,debt_consolidation,25.57,1994-12-01,9.0,0.0,25936.0,64.5,0.0,0.0,2012,8,17.67,Fully Paid,0,non_default,0,medium_risk
10000.0,36.0,11.99,332.1,B,B5,51933.84,Verified,2014-12-01,debt_consolidation,6.26,1999-06-01,8.0,0.0,7373.0,45.2,7.0,0.0,2014,12,15.5,Fully Paid,0,non_default,2,low_risk
8200.0,36.0,14.64,282.82,C,C3,150000.0,Source Verified,2014-03-01,debt_consolidation,6.86,2001-07-01,14.0,1.0,5804.0,77.4,3.0,0.0,2014,3,12.67,Fully Paid,0,non_default,0,medium_risk
21000.0,36.0,10.99,687.42,B,B2,150000.0,Verified,2013-12-01,debt_consolidation,29.95,1994-09-01,13.0,0.0,186286.0,67.0,2.0,0.0,2013,12,19.25,Fully Paid,0,non_default,0,medium_risk
5000.0,36.0,12.12,166.36,B,B3,40000.0,Source Verified,2013-06-01,credit_card,14.07,2001-03-01,7.0,1.0,3428.0,18.5,0.0,1.0,2013,6,12.25,Fully Paid,0,non_default,2,low_risk
12000.0,60.0,18.25,306.36,D,D3,36000.0,Source Verified,2013-12-01,debt_consolidation,14.6,2003-01-01,13.0,0.0,4569.0,16.3,0.0,0.0,2013,12,10.92,Fully Paid,0,non_default,2,low_risk
14000.0,60.0,12.69,316.33,C,C2,35000.0,Source Verified,2015-03-01,debt_consolidation,34.68,2003-05-01,10.0,0.0,11542.0,84.9,0.0,0.0,2015,3,11.83,Fully Paid,0,non_default,2,low_risk
25000.0,60.0,22.45,696.89,E,E5,78000.0,Verified,2016-03-01,debt_consolidation,14.52,1999-11-01,17.0,0.0,13996.0,65.1,1.0,0.0,2016,3,16.33,Fully Paid,0,non_default,0,medium_risk
18000.0,36.0,17.57,646.87,D,D4,135000.0,Source Verified,2015-11-01,debt_consolidation,20.63,2000-05-01,32.0,1.0,15388.0,55.6,2.0,1.0,2015,11,15.5,Fully Paid,0,non_default,0,medium_risk
28000.0,36.0,8.9,889.09,A,A5,110000.0,Verified,2014-02-01,debt_consolidation,22.11,1998-05-01,11.0,0.0,19074.0,66.5,4.0,0.0,2014,2,15.76,Fully Paid,0,non_default,0,medium_risk
28000.0,60.0,17.86,708.89,D,D5,101000.0,Verified,2014-11-01,debt_consolidation,25.99,1998-10-01,16.0,0.0,23599.0,69.6,3.0,0.0,2014,11,16.08,Fully Paid,0,non_default,0,medium_risk
18600.0,60.0,21.0,503.2,E,E2,46000.0,Verified,2013-05-01,debt_consolidation,12.21,1997-01-01,9.0,0.0,19204.0,66.7,1.0,0.0,2013,5,16.33,Charged Off,1,default,1,high_risk
4000.0,36.0,11.99,132.84,C,C1,53000.0,Source Verified,2016-03-01,credit_card,11.71,2005-06-01,13.0,1.0,7080.0,50.6,3.0,1.0,2016,3,10.75,Fully Paid,0,non_default,2,low_risk
30000.0,60.0,17.57,754.81,D,D2,90000.0,Source Verified,2014-01-01,debt_consolidation,21.93,1976-02-01,14.0,0.0,34999.0,89.5,0.0,0.0,2014,1,37.92,Fully Paid,0,non_default,0,medium_risk
12000.0,36.0,11.99,398.52,B,B3,41300.0,Verified,2014-01-01,debt_consolidation,26.65,1975-09-01,13.0,0.0,15259.0,80.7,3.0,0.0,2014,1,38.34,Charged Off,1,default,1,high_risk
35000.0,60.0,22.9,984.66,E,E4,141000.0,Verified,2013-12-01,home_improvement,0.26,2006-04-01,7.0,0.0,38.0,0.1,3.0,0.0,2013,12,7.67,Charged Off,1,default,0,medium_risk
4000.0,36.0,12.79,134.38,C,C1,34500.0,Verified,2016-08-01,debt_consolidation,28.06,2002-03-01,10.0,0.0,10272.0,61.1,0.0,0.0,2016,8,14.42,Fully Paid,0,non_default,2,low_risk
11225.0,60.0,23.99,322.86,F,F3,38000.0,Verified,2015-11-01,debt_consolidation,9.16,2002-03-01,6.0,2.0,7926.0,62.9,0.0,1.0,2015,11,13.67,Charged Off,1,default,1,high_risk
11200.0,60.0,17.86,283.56,D,D5,62000.0,Verified,2015-01-01,debt_consolidation,30.99,1999-08-01,27.0,1.0,22521.0,55.3,1.0,1.0,2015,1,15.42,Fully Paid,0,non_default,2,low_risk
18000.0,36.0,9.99,580.73,B,B3,40000.0,Verified,2015-09-01,debt_consolidation,26.91,1975-11-01,10.0,0.0,13410.0,54.1,0.0,0.0,2015,9,39.83,Fully Paid,0,non_default,0,medium_risk
18000.0,36.0,6.03,547.84,A,A1,100000.0,Not Verified,2014-08-01,credit_card,17.44,1995-11-01,5.0,0.0,12553.0,30.4,2.0,0.0,2014,8,18.75,Fully Paid,0,non_default,0,medium_risk
7200.0,36.0,8.9,228.63,A,A5,42000.0,Not Verified,2012-07-01,debt_consolidation,12.46,2003-11-01,10.0,0.0,6397.0,35.0,0.0,0.0,2012,7,8.67,Fully Paid,0,non_default,2,low_risk
16000.0,36.0,13.53,543.2,B,B5,74000.0,Not Verified,2013-12-01,credit_card,16.25,2001-09-01,12.0,0.0,13889.0,73.1,0.0,0.0,2013,12,12.25,Fully Paid,0,non_default,2,low_risk
19000.0,36.0,19.24,698.78,E,E2,86000.0,Source Verified,2015-01-01,debt_consolidation,33.38,1989-04-01,14.0,0.0,8839.0,54.2,3.0,0.0,2015,1,25.75,Fully Paid,0,non_default,0,medium_risk
1500.0,36.0,13.67,51.03,C,C4,36000.0,Verified,2015-12-01,moving,32.0,2001-05-01,19.0,0.0,17230.0,99.0,0.0,0.0,2015,12,14.58,Charged Off,1,default,1,high_risk
12000.0,36.0,13.65,408.1,C,C1,130000.0,Not Verified,2014-03-01,debt_consolidation,9.87,2001-08-01,9.0,0.0,8983.0,56.5,2.0,0.0,2014,3,12.58,Fully Paid,0,non_default,0,medium_risk
22000.0,36.0,11.53,725.79,B,B5,59000.0,Verified,2015-08-01,credit_card,15.85,1997-12-01,7.0,0.0,8320.0,75.6,5.0,0.0,2015,8,17.66,Fully Paid,0,non_default,0,medium_risk
15000.0,36.0,7.49,466.53,A,A4,35000.0,Not Verified,2011-09-01,debt_consolidation,14.47,1997-05-01,6.0,0.0,15923.0,78.8,0.0,0.0,2011,9,14.34,Fully Paid,0,non_default,2,low_risk
6400.0,36.0,17.76,230.61,D,D1,29000.0,Verified,2013-10-01,moving,5.34,1997-08-01,12.0,1.0,6752.0,28.5,0.0,1.0,2013,10,16.17,Fully Paid,0,non_default,2,low_risk
